country,continent,year,lifeExp,pop,gdpPercap,std_pop
Thailand,Asia,1977,62.494,44148285,1961.2246350000003,3748.71118833654
Thailand,Asia,1982,64.597,48827160,2393.219781,3942.355608297879
Thailand,Asia,1987,66.084,52910342,2982.653773,4103.88656519225
Thailand,Asia,1992,67.298,56667095,4616.8965450000005,4247.080945757457
Thailand,Asia,1997,67.521,60216677,5852.625497,4378.077614916858
Thailand,Asia,2002,68.564,62806748,5913.187529,4471.2424232481535
Thailand,Asia,2007,70.616,65068149,7458.3963269999995,4551.0257198108575
Togo,Africa,1952,38.596,1219113,859.8086567,622.9411852455893
Togo,Africa,1957,41.208,1357445,925.9083201999999,657.3341337940361
Togo,Africa,1962,43.922,1528098,1067.5348099999999,697.4300685069996
Togo,Africa,1967,46.769,1735550,1477.59676,743.2649076650114
Togo,Africa,1972,49.75899999999999,2056351,1649.660188,809.046879212771
Togo,Africa,1977,52.887,2308582,1532.776998,857.230700375312
Togo,Africa,1982,55.471000000000004,2644765,1344.577953,917.526482524005
Togo,Africa,1987,56.941,3154264,1202.201361,1002.0146779531866
Togo,Africa,1992,58.06100000000001,3747553,1034.298904,1092.1919102876213
Togo,Africa,1997,58.39,4320890,982.2869242999999,1172.7668157450053
Togo,Africa,2002,57.56100000000001,4977378,886.2205765000001,1258.7091104277047
Togo,Africa,2007,58.42,5701579,882.9699437999999,1347.1707250968198
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,459.3383372383865
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,493.4320945601142
Trinidad and Tobago,Americas,1962,64.9,887498,4997.5239710000005,531.5067143210346
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,552.8352636805992
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551418999999,557.1494258244788
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209000001,575.0885466899285
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,596.1428548733873
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,615.8035616709702
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,613.81882071934
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126000001,601.887696979809
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,592.219569512574
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,579.9385934914857
Tunisia,Africa,1952,44.6,3647735,1468.475631,1077.5481950607266
Tunisia,Africa,1957,47.1,3950849,1395.232468,1121.4251181061281
Tunisia,Africa,1962,49.57899999999999,4286552,1660.30321,1168.0975469715277
Tunisia,Africa,1967,52.053000000000004,4786986,1932.3601670000003,1234.4006516619309
Tunisia,Africa,1972,55.602,5303507,2753.2859940000003,1299.2916183616892
Tunisia,Africa,1977,59.836999999999996,6005061,3120.876811,1382.5593236591044
Tunisia,Africa,1982,64.048,6734098,3560.2331740000004,1464.0799048994875
Tunisia,Africa,1987,66.89399999999999,7724976,3810.419296,1568.0995604018626
Tunisia,Africa,1992,70.001,8523077,4332.720164,1647.1125249374081
Tunisia,Africa,1997,71.973,9231669,4876.798614,1714.2145456961998
Tunisia,Africa,2002,73.042,9770575,5722.895654999999,1763.539230127924
Tunisia,Africa,2007,73.923,10276158,7092.923025,1808.5913533428854
Turkey,Europe,1952,43.585,22235677,1969.1009800000002,2660.4202327996104
Turkey,Europe,1957,48.07899999999999,25670939,2218.754257,2858.5509740637885
Turkey,Europe,1962,52.098,29788695,2322.8699079999997,3079.2914956225977
Turkey,Europe,1967,54.336000000000006,33411317,2826.3563870000003,3261.158154938296
Turkey,Europe,1972,57.005,37492953,3450.69638,3454.6168531581347
Turkey,Europe,1977,59.507,42404033,4269.122326,3673.9111200413795
Turkey,Europe,1982,61.036,47328791,4241.356344,3881.3943469359588
Turkey,Europe,1987,63.108000000000004,52881328,5089.043686,4102.761203985397
Turkey,Europe,1992,66.146,58179144,5678.348271,4303.370388998647
Turkey,Europe,1997,68.835,63047647,6601.429915,4479.809074137626
Turkey,Europe,2002,70.845,67308928,6508.085718,4628.725225246468
Turkey,Europe,2007,71.777,71158647,8458.276384,4759.254230188018
Uganda,Africa,1952,39.978,5824797,734.753484,1361.6499073233492
Uganda,Africa,1957,42.571000000000005,6675501,774.3710692000001,1457.696114946384
Uganda,Africa,1962,45.343999999999994,7688797,767.2717397999999,1564.4232477051316
Uganda,Africa,1967,48.051,8900294,908.9185217,1683.1671248400366
Uganda,Africa,1972,51.016000000000005,10190285,950.735869,1801.018727978804
Uganda,Africa,1977,50.35,11457758,843.7331372000001,1909.7428216651103
Uganda,Africa,1982,49.849,12939400,682.2662267999999,2029.4676497265339
Uganda,Africa,1987,51.50899999999999,15283050,617.7244065,2205.6168992010334
Uganda,Africa,1992,48.825,18252190,644.1707968999999,2410.3635662498973
Uganda,Africa,1997,44.578,21210254,816.559081,2598.352080967722
Uganda,Africa,2002,47.813,24739869,927.7210018,2806.2332200998353
Uganda,Africa,2007,51.542,29170398,1056.3801210000001,3047.166891936816
United Kingdom,Europe,1952,69.18,50430000,9979.508487000001,4006.5405976039438
United Kingdom,Europe,1957,70.42,51430000,11283.17795,4046.06938230579
United Kingdom,Europe,1962,70.76,53292000,12477.17707,4118.6612454178085
United Kingdom,Europe,1967,71.36,54959000,14142.85089,4182.582101378878
United Kingdom,Europe,1972,72.01,56079000,15895.116409999999,4224.985219773059
United Kingdom,Europe,1977,72.76,56179000,17428.74846,4228.750536023516
United Kingdom,Europe,1982,74.04,56339704,18232.42452,4234.794536676893
United Kingdom,Europe,1987,75.007,56981620,21664.787669999998,4258.851133435872
United Kingdom,Europe,1992,76.42,57866349,22705.09254,4291.786453688197
United Kingdom,Europe,1997,77.218,58808266,26074.53136,4326.575141740414
United Kingdom,Europe,2002,78.471,59912431,29478.99919,4367.003445453669
United Kingdom,Europe,2007,79.425,60776238,33203.26128,4398.3721307387095
United States,Americas,1952,68.44,157553000,13990.482080000002,7081.714305019285
United States,Americas,1957,69.49,171984000,14847.12712,7398.932859908451
United States,Americas,1962,70.21,186538000,16173.145859999999,7705.640112862263
United States,Americas,1967,70.76,198712000,19530.365569999998,7953.112227509016
United States,Americas,1972,71.34,209896000,21806.03594,8173.859056188388
United States,Americas,1977,73.38,220239000,24072.63213,8372.828137686327
United States,Americas,1982,74.65,232187835,25009.55914,8596.957795180268
United States,Americas,1987,75.02,242803533,29884.350410000003,8791.289152010202
United States,Americas,1992,76.09,256894189,32003.93224,9042.784972665622
United States,Americas,1997,76.81,272911760,35767.43303,9320.43514348005
United States,Americas,2002,77.31,287675526,39097.09955,9569.21960971333
United States,Americas,2007,78.242,301139947,42951.65309,9790.5986668315
Uruguay,Americas,1952,66.071,2252965,5716.766744,846.8417991136621
Uruguay,Americas,1957,67.044,2424959,6150.772969,878.5718088411207
Uruguay,Americas,1962,68.253,2598466,5603.357717,909.4599588285621
Uruguay,Americas,1967,68.468,2748579,5444.61962,935.3608227080912
Uruguay,Americas,1972,68.673,2829526,5703.408898,949.0342981231377
Uruguay,Americas,1977,69.48100000000001,2873520,6504.339663000001,956.3837222301759
Uruguay,Americas,1982,70.805,2953997,6920.223051000001,969.6836849495093
Uruguay,Americas,1987,71.918,3045153,7452.398969,984.5315154134116
Uruguay,Americas,1992,72.752,3149262,8137.004775,1001.2198703496335
Uruguay,Americas,1997,74.223,3262838,9230.240708,1019.1141213898212
Uruguay,Americas,2002,75.307,3363085,7727.002004000001,1034.651247317865
Uruguay,Americas,2007,76.384,3447496,10611.46299,1047.5552774813716
Venezuela,Americas,1952,55.088,5439568,7689.799761,1315.8526782922888
Venezuela,Americas,1957,57.907,6702668,9802.466526,1460.6592649238
Venezuela,Americas,1962,60.77,8143375,8422.974165000001,1610.005207880374
Venezuela,Americas,1967,63.479,9709552,9541.474188,1758.0234332953578
Venezuela,Americas,1972,65.712,11515649,10505.25966,1914.5612872202557
Venezuela,Americas,1977,67.456,13503563,13143.95095,2073.238433370761
Venezuela,Americas,1982,68.557,15620766,11152.410109999999,2229.8529654584017
Venezuela,Americas,1987,70.19,17910182,9883.584648,2387.6741808611528
Venezuela,Americas,1992,71.15,20265563,10733.926309999999,2539.8285477528675
Venezuela,Americas,1997,72.146,22374398,10165.49518,2668.706068642786
Venezuela,Americas,2002,72.766,24287670,8605.047831,2780.4685708292886
Venezuela,Americas,2007,73.747,26084662,11415.805690000001,2881.4936738369997
Vietnam,Asia,1952,40.412,26246839,605.0664917,2890.4373950622557
Vietnam,Asia,1957,42.887,28998543,676.2854477999999,3038.1775658815204
Vietnam,Asia,1962,45.363,33796140,772.0491602000001,3279.884979210621
Vietnam,Asia,1967,47.838,39463910,637.1232887,3544.256297231813
Vietnam,Asia,1972,50.254,44655014,699.5016441,3770.1634478992523
Vietnam,Asia,1977,55.763999999999996,50533506,713.5371196000001,4010.6501397314505
Vietnam,Asia,1982,58.816,56142181,707.2357863,4227.364574320481
Vietnam,Asia,1987,62.82,62826491,820.7994449,4471.94512483516
Vietnam,Asia,1992,67.66199999999999,69940728,989.0231487,4718.349835407656
Vietnam,Asia,1997,70.672,76048996,1385.896769,4920.075940587863
Vietnam,Asia,2002,73.017,80908147,1764.456677,5074.8264071701415
Vietnam,Asia,2007,74.249,85262356,2441.576404,5209.59219460812
West Bank and Gaza,Asia,1952,43.16,1030585,1515.5923289999998,572.7524718870465
West Bank and Gaza,Asia,1957,45.67100000000001,1070439,1827.0677420000002,583.7219511519938
West Bank and Gaza,Asia,1962,48.126999999999995,1133134,2198.9563120000003,600.572855339786
West Bank and Gaza,Asia,1967,51.631,1142636,2649.7150070000002,603.0856780835554
West Bank and Gaza,Asia,1972,56.532,1089572,3133.4092769999997,588.9155621216382
West Bank and Gaza,Asia,1977,60.765,1261091,3682.8314939999996,633.5753567472482
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,673.6990628405229
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,733.7089767836351
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,818.5181512538576
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,948.4505156359803
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,1038.7185313601951
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,1130.961892182351
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,1256.9947669046994
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,1322.9120916101106
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,1395.7371839087687
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,1464.8066446256323
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,1535.4950993750522
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,1635.5650706681515
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.5570100000002,1753.3155125038186
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,1889.768990765075
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,2062.8052752441895
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,2244.4889081388005
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,2439.8350327765643
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,2658.9880380087475
Zambia,Africa,1952,42.038000000000004,2672000,1147.388831,922.2385894567027
Zambia,Africa,1957,44.077,3016000,1311.956766,979.8074385971524
Zambia,Africa,1962,46.023,3421000,1452.725766,1043.5219789897806
Zambia,Africa,1967,47.768,3900000,1777.0773179999999,1114.1851534268367
Zambia,Africa,1972,50.107,4506497,1773.498265,1197.6905055804668
Zambia,Africa,1977,51.386,5216550,1588.688299,1288.595916791627
Zambia,Africa,1982,51.821000000000005,6100407,1408.678565,1393.49196547551
Zambia,Africa,1987,50.821000000000005,7272406,1213.315116,1521.4725518859407
Zambia,Africa,1992,46.1,8381163,1210.884633,1633.3422913210193
Zambia,Africa,1997,40.238,9417789,1071.353818,1731.408485797894
Zambia,Africa,2002,39.193000000000005,10595811,1071.6139380000002,1836.5052119269787
Zambia,Africa,2007,42.38399999999999,11746035,1271.211593,1933.6181277493295
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,990.294479694219
Zimbabwe,Africa,1957,50.468999999999994,3646340,518.7642681,1077.342132466471
Zimbabwe,Africa,1962,52.358000000000004,4277736,527.2721818,1166.8957362525173
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,1260.9898458587468
Zimbabwe,Africa,1972,55.635,5861135,799.3621757999999,1365.8906305988894
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,1454.045502448448
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,1559.0962399030363
Zimbabwe,Africa,1987,62.351000000000006,9216418,706.1573059,1712.797992935022
Zimbabwe,Africa,1992,60.376999999999995,10704340,693.4207856,1845.8865748123849
Zimbabwe,Africa,1997,46.809,11404948,792.4499602999999,1905.3366368734034
Zimbabwe,Africa,2002,39.989000000000004,11926563,672.0386227000001,1948.420619654239
Zimbabwe,Africa,2007,43.486999999999995,12311143,469.70929810000007,1979.5854432487554
